,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,MFCC_21,MFCC_22,MFCC_23,MFCC_24,MFCC_25,MFCC_26,MFCC_27,MFCC_28,MFCC_29,MFCC_30,MFCC_31,MFCC_32,MFCC_33,MFCC_34,MFCC_35,MFCC_36,MFCC_37,MFCC_38,MFCC_39,MFCC_40,MFCC_41,MFCC_42,MFCC_43,MFCC_44,MFCC_45,MFCC_46,MFCC_47,MFCC_48,MFCC_49,MFCC_50,Label
6532,-421.61243,118.08481,-14.584114,49.57419,-10.414482,1.3935336,-10.046338,3.0136998,-7.5142612,2.4815085,-4.3483553,2.996144,-4.006998,1.8282628,-4.631991,-1.9784526,-0.07441188,-1.1189742,-4.308067,3.5000303,-1.8266195,-3.6022725,0.94370586,-1.9490181,0.99968445,-0.08136888,0.8263556,0.6673945,0.10350203,-0.51764363,-1.4881825,-0.56992656,1.7982193,-3.4891627,0.1513316,-0.1259624,-1.1074901,-3.3494778,-0.42414567,1.5490197,-2.711537,0.13115928,0.8170798,-0.5270388,-0.7011439,-0.33855155,-0.3856807,-0.2475415,0.520562,0.28464207,sad
6533,-435.28262,119.329216,-10.091695,51.967693,-4.1959505,0.7671493,-10.924436,1.1853763,-5.133071,-0.50024074,-3.9876213,3.9167647,-3.8950226,-0.4639982,-0.8098412,-4.120777,-0.43330777,0.8754896,-5.360623,1.7639283,-1.5895133,-5.867403,0.7572215,-1.3119262,0.55265176,-0.47521666,1.3408852,1.9328021,-0.16514595,-0.27075446,-0.7213299,0.61119986,1.5437827,-1.939434,0.6755678,0.6644465,-0.9560009,-3.2558596,-0.77798593,1.7444768,-2.9857218,-1.65412,-1.230827,-2.5653036,-2.4099302,-1.3777137,-1.4648,-2.0949547,-0.47397676,-1.0061872,sad
6534,-458.45444,128.32529,-19.702082,51.22208,-11.219535,8.609987,-13.014163,6.7641177,-7.9685445,5.110691,-5.267378,6.892677,-4.555958,0.9806679,-0.91825384,-1.0268238,-1.0757408,1.5684681,-5.0889106,3.0920584,-2.0310905,-7.455911,1.7832515,-1.9160144,1.3914366,-0.14405744,3.257141,2.1589272,0.7144396,0.4049847,-0.98972815,-0.019167123,1.3456131,-2.3080714,1.2767437,2.2042394,-0.23238921,-2.3671126,-0.0842966,1.7700316,-3.2294939,-1.1166478,-1.1463475,-2.556308,-2.3437636,-0.87564015,-0.848176,-2.5036402,-0.7447189,-1.433682,sad
6535,-456.53397,128.49821,-16.70255,44.779987,-10.684999,7.171187,-12.891082,8.350662,-7.3851843,2.5832229,-5.4491916,6.306902,-5.6064067,1.3414994,-1.5887599,-0.9730972,-1.0114816,3.03289,-4.1969624,0.94076014,0.9262866,-6.4042425,1.2204217,-3.6404016,2.0284042,0.014740284,2.8606474,1.841847,0.7608427,-0.6389572,-3.3022015,-1.3662689,0.69954675,-3.5852544,0.122312285,1.9016446,-1.7203666,-3.9226103,-0.47706997,1.3494699,-3.6999164,0.25788057,1.967042,0.08982162,1.3999774,1.697531,2.594756,0.078272715,1.2384678,0.06723658,sad
6538,-472.73508,112.293846,0.82679725,35.465477,-8.7619915,8.520741,-8.759581,7.2817907,-6.3052654,1.6461293,-2.80951,3.090668,-1.4052856,0.9540834,-1.8497435,-0.051725958,0.77017343,0.7556776,-5.387486,2.099319,0.5477685,-4.40723,0.8409746,-0.43957207,3.216486,1.5823661,0.54284626,4.2732797,1.9638416,0.947941,-2.3444881,0.7258832,1.965082,-4.7547455,0.33628967,3.4861994,-0.60700667,-3.5489788,1.0195779,2.6195447,-4.377422,0.033387076,2.4474766,-1.1621851,-1.1968689,0.6919157,2.2886872,1.6981912,3.8138976,0.36379743,sad
6539,-471.55304,111.68772,0.9149699,29.946941,-4.6770945,3.750544,-7.569782,5.801978,-4.329842,0.40122542,1.4340076,2.0795932,-3.6499767,0.50292677,-2.0223277,0.012909456,1.090584,1.7849246,-7.4894514,4.0375967,0.9417684,-5.565649,-0.2823589,-0.48312703,3.1684718,0.20696852,0.6304639,4.1125793,1.2722027,1.0768592,-2.1662755,-0.78152484,2.4961562,-3.4548254,1.502281,4.00486,0.56587267,-3.225523,0.83831406,4.149231,-2.7981212,0.40501454,1.9074044,-0.78952026,-0.3996862,2.1442318,2.3440058,-1.2420675,0.87359583,-0.874294,sad
6540,-407.73297,122.22147,-15.263196,38.422707,-1.5760243,-2.6131086,-6.0796404,-6.1549816,-2.1645925,0.50726265,-5.552625,1.9600785,-5.7317104,2.0932045,-2.4059339,-6.4422727,-0.17961721,0.3323932,-7.4089503,3.3348012,-2.5504231,-5.437038,1.6671826,-2.460961,2.4604049,-1.648133,0.31565243,-0.9474503,-0.69554275,-1.2283282,-0.68855673,-2.5458775,1.8821812,-1.1864998,-1.8795981,0.050020523,-2.7492425,-2.5054426,-3.0942934,-0.0077641127,-5.2511506,-2.790153,-1.5791502,-3.3343017,-1.3734515,0.3181983,0.042668577,0.5767871,0.48332915,0.25139734,sad
6542,-403.01715,133.22977,-23.973698,37.26313,-3.9806867,-7.478891,-4.3850765,-4.7098594,-3.898835,0.21313286,-6.461216,3.1694708,-6.6190763,1.0615656,-2.136804,-6.145283,-2.6233203,-1.3718233,-5.804783,3.332071,-1.1739575,-5.67702,2.0818176,-3.5840502,1.7057635,-1.8571378,1.2524272,-0.89250207,-1.1558304,-1.4575716,-3.183946,-1.0888623,0.9789337,-2.0053716,0.04926572,1.4800861,-1.2288433,-1.7934302,-0.8169123,2.2884884,-2.8010097,-0.19969034,0.3796221,-0.22849482,1.7952414,1.551723,2.6853049,1.0324064,3.1960578,2.3124666,sad
6543,-439.30948,120.661446,-6.7187805,31.78647,-1.0395613,-3.2613807,-3.4177966,-0.8850601,-3.2437012,0.65032506,-2.8133173,0.9496756,-4.3502326,0.50202376,-2.9139528,-2.7728333,1.2767074,0.507693,-4.9523964,2.3078556,0.21517363,-4.9533114,0.9379445,-1.046333,2.9734619,0.35919136,1.3714446,1.0646123,0.3849551,-0.18426575,-3.2389927,-0.20679851,1.9950336,-2.8364828,-0.86294746,1.2665164,-2.3833332,-3.774314,-0.21851191,2.7456312,-2.7339213,0.22757499,1.5505862,-0.788619,1.9017414,3.0644743,2.5094795,0.70987135,2.1760495,1.0377374,sad
6544,-505.20294,127.271,-8.544928,43.209435,-5.9289827,12.492275,-11.087222,12.584635,-6.53078,2.4777431,-3.1232922,4.244673,-2.9893084,2.5344267,-0.7328366,0.89628464,2.6321893,1.1654472,-3.9774635,1.2939758,0.18660635,-5.5925612,0.93361735,-1.3310705,4.316572,2.1196556,1.6798891,2.537095,3.820128,1.953922,-2.0683885,1.0234332,1.8666903,-3.5106483,0.45722765,3.7451534,0.2346097,-4.0722528,1.3996949,4.1091514,-4.1668363,-1.4760543,0.19709362,-3.2813637,-1.0933204,1.9525247,0.8229686,-0.39660928,0.602991,-1.0741049,sad
6554,-371.1377,123.586464,-13.387397,20.162231,-19.693474,11.566995,-19.918077,0.97655404,-3.685967,5.121125,-7.6173487,1.6389595,-4.572886,-0.8797422,-5.760268,-2.050933,-1.2131237,-2.6485152,-4.175057,-0.44104135,-0.21119626,3.0301778,5.372998,5.0846786,2.5931501,-1.565683,3.0548248,4.7226377,8.027542,5.9364176,4.647192,4.1052065,3.5135,2.6269264,5.282097,1.6563922,-1.2048383,-1.7838728,-0.74043614,0.18297638,-1.8802866,0.7829068,3.485484,1.4785042,-2.0137403,-0.82105637,0.8814511,0.7579584,0.40617105,-0.23088837,ang
6555,-362.06757,121.43792,-18.347185,36.674053,-13.340839,4.3228803,-22.312836,2.3306413,-4.6255302,-2.5543022,-4.179717,-3.6498532,-1.0018877,-0.7118986,-6.67781,-1.526997,-0.77559376,-4.1531925,-4.222144,-2.979018,-0.62020826,0.9650424,2.1015372,2.4508924,2.8825164,-2.3832521,0.30972704,5.262792,6.524324,6.3343563,5.719271,6.3472214,4.447171,4.4117618,3.9961722,3.2714612,4.8333654,-2.7927155,-3.0644772,-1.1255171,0.26436615,2.4996376,1.3300024,0.957498,-0.8830135,1.1610436,2.505558,-0.18159564,-0.48546833,-1.5151745,ang
6559,-366.04465,91.75332,-1.3424977,31.314648,-11.032344,9.390835,-15.559859,5.848332,-9.469307,0.36353138,-3.5584123,6.0225387,-1.1007594,-1.4879478,-7.498316,5.8849,2.7230217,3.5819743,3.6006186,2.577735,-2.5783756,4.743997,2.7545419,3.097083,4.9765825,0.9890884,3.077813,2.6977646,0.9172692,0.9209059,0.5911737,3.0851135,3.7018557,-0.7422397,0.8963413,3.4827867,0.6297092,-5.3051543,-5.2815194,-1.7548184,-1.0022511,-0.82036704,0.53703874,-0.8254805,-2.0963857,-0.10238545,1.2586421,-1.8671979,-1.4550385,-1.3603898,ang
6560,-314.37253,94.27515,-25.701744,19.554144,-23.814938,13.348899,-17.014568,0.22678427,-8.866026,0.277339,-5.8803287,3.8295205,-2.2314334,-0.9738152,-7.192727,2.4301763,-0.2776441,4.0745525,2.426271,2.2335696,1.859904,2.200126,3.4607496,3.7939007,3.6571274,1.9143296,6.0432863,3.7042048,4.78973,1.8117769,2.4043963,1.3036453,2.1733463,0.66457725,-0.5242117,0.16631758,2.0060313,-0.25523654,-2.0570178,-1.2810552,-0.7524743,-0.019528149,0.71234715,-1.0125592,0.008564802,1.187913,1.6201624,0.12828672,-0.11176002,0.14184123,ang
6561,-305.31497,83.2679,-20.13285,33.75535,-24.31631,7.870569,-17.402285,-0.6419274,-14.485429,2.5127952,-6.312907,-0.7877167,-3.9421296,1.427079,-9.383479,8.72056,5.411382,3.7146482,5.6730022,3.4200861,0.008485299,2.1471426,0.6414564,1.1640941,1.8991094,0.20525213,7.050171,3.7927766,6.0041165,4.4516068,4.085637,1.0718853,2.5748346,3.0343783,1.9374746,0.42407146,-1.0127758,-2.7431948,-0.9818319,-0.4766072,-1.4990358,-0.8175425,-1.1052815,0.26664975,0.8665475,-0.043199074,0.59460884,0.2272289,1.2458665,-0.4653571,ang
6563,-372.33823,92.88063,-4.4230547,22.675611,-11.505798,20.209631,-16.588232,1.9455987,-10.243589,5.343133,-8.192892,5.288922,-6.256064,-4.9597974,-5.602172,2.1547415,-2.0755231,0.3780941,2.5492663,4.29575,2.59193,5.168932,3.735393,2.2300847,0.7445888,-0.16478889,7.2244315,7.6765695,4.023096,3.1320071,0.9162768,2.4704034,1.4667233,-0.9184136,1.5926489,2.902781,0.67955077,-4.1337786,-2.4590423,-0.22480996,0.009865473,0.12791327,3.1436186,-0.73571396,-1.7587874,-0.4943324,0.5415689,-1.8367587,-1.6606659,-0.39029303,ang
6564,-435.43246,94.39068,7.593464,19.168867,-4.926868,6.8015776,-2.2321224,7.958856,-0.7829231,2.9420784,-1.5871624,3.0408769,0.40263212,1.6020195,-1.3278506,0.06748995,-4.292621,0.2430663,1.0224304,3.7520893,5.2098546,1.7085735,2.6117759,0.7587386,2.0396059,3.4411185,4.8465643,6.9766755,5.277996,0.5966139,-0.1108664,1.4107784,2.1703272,-0.9539394,0.98750484,4.171517,0.3523641,-4.9341946,-2.8146508,0.47802034,1.682282,3.4894288,2.573412,-0.38898823,-2.1925015,2.1238585,2.4666955,0.40136787,-0.112694666,-1.1532977,ang
6566,-249.8935,82.65037,-38.00488,23.926682,-22.882685,4.146599,-27.263954,-1.5732855,-15.250744,1.0369651,-13.843437,0.7702988,-5.9480786,10.815713,4.070124,14.259239,9.912463,6.671029,1.1832342,0.12808295,2.888342,-8.132515,-5.5600386,-2.5098886,-0.1050774,2.2620418,2.672537,1.5410085,5.7765894,4.62147,4.326887,2.9939275,5.934722,0.8272396,-1.6547725,-0.16552612,4.5733666,1.3288138,-2.1483457,-0.24438435,-0.03423448,-2.2462184,-2.7846925,-0.19535574,1.6652957,-0.16008665,0.9140947,-0.07348196,-0.44239452,0.70573413,ang
6568,-438.2612,126.87548,-7.173761,25.388226,-16.724018,18.21619,-12.14976,5.3447328,-2.7717366,11.419894,0.22407858,3.7432084,2.9098496,1.0082884,-6.0490804,-0.4316958,2.0363307,-2.5227034,1.7035459,4.0657907,1.8370547,-5.1798534,-0.7158097,1.2207489,7.65935,6.5882487,9.5722685,8.996195,3.1799622,2.2027905,0.35228047,2.4330363,2.4328575,-1.5348848,-1.5936943,2.8731635,0.5987908,-3.633417,-4.1984124,-1.177051,-0.108717285,1.1115489,1.805797,-2.6081262,-3.9205914,0.39804876,1.1439366,-0.64316,-0.002139656,-1.6815169,ang
6569,-378.7316,93.2566,-6.578214,27.147604,-16.090847,12.109371,-18.352331,6.528228,-12.608708,8.326735,-5.815547,1.9828693,-5.10304,3.7204053,-6.155886,5.9539933,5.2119837,8.047327,6.8416915,5.6351256,3.4496932,-1.6385177,-0.81482434,3.9600906,0.41087037,0.9803758,0.886119,2.7942276,4.737205,2.6609938,1.1703526,0.115808696,0.9458531,0.27068064,1.293301,3.5998614,0.9661272,-2.765336,-0.16244012,-1.5320653,0.123271815,1.8409699,1.7861992,-1.3441474,0.64537054,1.755398,0.67842656,-0.79096043,1.1190954,0.5664566,ang
6572,-445.07715,101.74481,-11.082535,40.50079,-12.677992,9.788731,-14.973114,9.553803,-3.7278752,8.247284,-6.2670746,6.381557,-4.589336,4.699594,-4.9466295,-1.3346635,2.0354276,1.5086427,-3.9075568,0.50849855,-1.2966012,-4.132191,0.29241794,-3.264032,2.7167954,-0.4755677,-0.25490546,1.4409921,1.1898309,0.11482564,0.57409704,0.096165426,2.2066753,-1.9464678,1.2218033,1.9922068,1.1669754,-1.0080969,0.94542706,1.0805082,-1.9783036,1.0116132,0.1666435,-0.15230685,-0.18398103,0.8297297,2.967251,1.2432284,0.23911452,-0.79071605,exc
6579,-444.07947,124.13912,-13.1501465,43.144714,-6.1412363,9.688661,-13.685626,2.9263175,-5.195382,4.6750646,-5.0057044,5.6428123,-5.2052345,1.9420156,-0.66368663,0.22930352,-1.4137323,2.8626509,-4.463488,-0.9970095,0.53372926,-4.123564,0.98318344,-3.1341176,2.9276364,-1.8698958,1.7418789,1.6313198,0.76643807,0.8542744,-1.2750077,0.64926636,2.0267649,-1.8538364,1.2050669,1.2464925,0.66340744,-1.3800164,0.32091206,2.5883107,-1.3724523,2.0051425,0.51212,-0.49743444,-1.6005045,1.1601202,1.7668064,0.27253696,1.3339059,-0.8320144,exc
6591,-394.40024,92.67826,-3.0626357,44.526527,-13.8886,12.852577,-22.843454,4.528978,-15.930409,5.5082607,-16.76416,1.8792934,-11.648721,2.8373907,-4.7669,5.153831,-2.7876043,0.075744696,-1.3215758,-0.110784896,-3.3085432,-0.24594036,2.5188737,2.0515432,3.415893,-1.3476034,2.2728148,-0.349431,1.4519312,2.1460538,1.6674812,0.40934864,4.3529634,-0.026106827,0.5463354,-0.28348726,1.0219849,-1.236965,1.4849346,0.962442,0.15890509,2.0766275,1.5062191,0.10177193,-0.41985804,-0.16934621,1.0073514,0.7215895,2.1268866,-0.6448058,exc
6593,-425.3839,98.95218,1.4385843,39.258995,-11.807992,14.63401,-21.457312,5.796533,-8.6252775,3.7651122,-10.215242,-0.42113134,-8.863709,0.7895453,-3.9347634,1.8262112,-1.7537694,1.1584861,-6.6640697,2.146974,-3.4279366,-1.3228343,-1.9376265,-1.2418532,1.1135514,-2.073945,1.1359074,2.0295784,5.4798355,3.0246892,3.0848486,2.9666908,2.4855084,-0.5331107,3.7722623,1.181878,1.405789,-0.7829413,0.5720969,4.227105,-1.7181258,0.9255704,1.9872472,-1.1076187,-1.7552371,-1.3572658,0.5899182,-0.20237951,-0.09297128,-1.577105,exc
6596,-378.513,99.15186,-13.591506,36.54279,-5.8601503,1.5126321,-14.845424,-4.9920034,-5.9149804,2.2081733,-9.006062,3.8375418,-9.965326,-0.031351596,1.9511399,-4.9697638,-2.9771137,2.161195,-9.009016,2.9032483,-2.3457832,-5.9025936,1.302696,-2.8193634,-1.1360193,-0.54150534,0.16252108,-0.9222859,2.263096,-2.4543865,-0.14168099,-1.1399328,-1.9180627,-4.295958,-1.9059992,1.8637844,5.010456,7.411613,7.8156924,6.089636,1.3819563,1.9778677,2.791935,2.521154,-1.4149882,-0.26902932,1.183961,1.9146005,2.6228216,0.95929563,exc
6601,-304.01306,93.64908,-33.49393,38.25157,-21.486946,2.106543,-20.688442,-2.6311665,-9.687772,10.480726,-18.374443,4.906995,-16.885162,4.233638,-3.3391743,-2.0899093,-3.5237765,3.331971,-8.221419,2.1266603,-4.0833817,-6.619848,-0.4403009,-4.395289,-1.2969223,-2.2808814,1.1981004,-1.0511538,2.9860866,1.5853294,2.8777177,1.1364464,4.93386,2.8791075,5.0244994,5.6782007,6.0688496,3.9943616,1.2535423,1.6034443,2.2845738,1.3009139,0.031614807,1.1167798,-0.0004538574,0.99003816,0.5610327,-0.34431237,-0.22028318,1.0717598,ang
6602,-437.2493,95.39536,-0.6768113,39.08856,0.63485605,0.1255809,-13.161076,9.023456,-2.1659238,-0.5587847,-4.650811,3.7588513,-2.8739066,0.9850338,0.858039,-1.5313321,0.3541779,1.7645161,-6.6615057,2.3304806,-2.0112886,-5.5899544,1.5150702,-1.8925956,0.4727296,1.1065612,0.28344408,0.22728814,1.6214585,2.3647828,1.507405,1.3268495,3.4453003,-0.94250834,1.6967916,3.7235293,2.3060308,0.054522417,1.352031,3.2681317,-0.46935293,2.0987644,2.7063513,-2.1839397,-0.60109,0.32588738,1.3901998,0.22587042,0.25573048,-1.2218789,exc
6603,-385.2937,102.13935,-10.993538,49.027454,-4.135417,-1.4940562,-20.620079,4.004179,-7.251411,3.2228298,-11.669546,3.6730368,-8.477865,0.40750232,-0.10692757,-1.5404692,-0.72391385,1.1689628,-7.1816034,2.2717936,-3.0967302,-5.7814603,-0.3449742,-4.411422,0.3119291,-2.1627958,-1.457332,-0.41560185,0.31272087,0.23562075,1.9113933,1.4399192,3.718288,-0.2920259,0.6100493,0.69978774,0.95456153,1.3482748,1.1866649,1.2177805,-0.5011066,1.7568148,2.2761776,-0.47925514,-1.6844524,-1.4830134,-0.37606168,1.1952525,0.38068715,-1.2361825,exc
6604,-398.85275,106.49323,-5.5810714,47.555496,-7.526546,2.3269165,-12.969547,-1.4741954,-5.7080975,-0.41054347,-13.334255,6.8834167,-10.786566,1.4182135,1.2919105,1.4079293,-2.4462087,1.3654516,-5.4508553,2.0258079,-2.0171714,-3.841983,0.4794207,-5.076353,1.2995493,-3.6081486,1.9282514,-1.4619323,-0.08075625,0.53505635,-3.485801,0.44915763,1.3144127,-2.3455548,0.82705677,0.00731636,-0.957715,-1.4561126,-1.2163415,2.1852894,0.16538323,3.3154318,2.46126,0.47213307,-1.1014967,-0.6124489,1.5432608,1.0796082,2.5645833,2.558754,exc
6605,-388.93,117.853134,-9.231162,43.147263,-12.387876,7.0505652,-10.673181,0.3668292,-8.42084,2.8839266,-15.194551,3.3759394,-9.563757,1.6910596,-1.9083601,1.8725369,-2.6728222,-1.0341456,-3.9082448,2.3191886,-1.9882668,-2.5307693,0.16320269,-3.672668,2.044375,-2.825832,-0.11979451,-0.81914026,-0.27624217,-0.361304,-2.7694628,-0.13975139,0.53961295,-4.0446777,-0.115160465,-2.8673615,-3.5918758,-2.2940533,-3.1520193,0.6412089,-1.5491523,0.805094,1.1448419,0.47522137,-0.6301953,-0.66926914,2.271761,2.363552,2.7536283,1.4884273,exc
6606,-391.5907,108.41384,-12.594559,43.675713,-6.7970653,3.934705,-15.540468,-4.241435,-5.5543604,3.4910593,-13.3374605,5.778498,-8.151195,-1.7079836,-3.97057,2.322896,-1.7989205,-1.3448006,-3.7234662,0.85444677,-2.554481,-1.5801555,-1.8853599,-3.4047766,1.4114696,-2.853458,-1.5012498,0.1536789,0.013001459,-0.38864788,-1.2637724,-1.8580513,2.0517578,-3.4200926,1.2480019,0.89286685,1.2294829,1.4781607,3.3132792,5.1534905,0.8549441,1.6853725,2.4090521,0.8385067,1.288254,2.3147724,4.667501,2.2761776,1.2234987,0.38038138,exc
6607,-354.16956,98.35183,-15.404463,31.058931,-3.116337,2.6032655,-17.287365,-8.613096,-10.936721,4.348411,-17.21699,6.1105876,-11.141018,-0.51400363,-5.1168036,-0.6278788,-3.372504,-4.569123,-3.8925192,-0.09222045,-1.4357111,-1.4097606,0.20584191,-1.7318966,4.831775,1.5735382,1.8753283,2.1462202,2.2791293,2.9679484,-0.04811633,2.16273,3.7231627,-1.3283373,0.671967,0.900919,1.2694067,0.9416273,1.8585724,2.9118466,2.472381,1.6483951,3.0852423,1.3928015,-0.17783473,-0.16336781,1.197971,0.29661772,0.21483888,0.4544685,exc
6608,-415.7889,102.443924,-6.2262115,40.63477,0.23407675,4.249571,-13.611821,-3.6236558,-2.5681038,1.4748858,-8.469039,6.0797143,-6.7551727,-0.86721987,0.33276704,1.1653196,-1.1585182,1.4330938,-5.064875,1.2458844,-0.6833048,-3.583282,-0.15483834,-3.2490983,3.825998,-2.2308457,0.3876342,0.81805295,-1.3896577,0.775864,-0.85033685,-0.58585167,1.0840392,-3.307608,-1.9367023,-0.43912116,-2.4458482,-2.4418375,-0.41881683,1.3004135,-0.0952978,1.8248403,3.4441934,0.042220585,-1.303629,-1.3857453,1.1691101,0.11466595,1.8737345,0.941031,exc
6609,-431.19305,98.314865,-3.8297,44.887394,-7.24065,12.703036,-21.732286,12.92925,-10.524821,6.552941,-10.68051,8.482877,-6.725194,1.977023,-1.3716661,3.9342217,-2.0801082,-0.31802362,-4.8891935,1.7751579,-2.3004148,-1.8794072,-1.1713269,-1.2049724,1.9369912,0.061085857,0.53518355,0.851589,0.21451572,1.7325037,-1.4577193,0.19947235,2.4785166,-2.3238,-0.53474414,1.0164584,-0.006504625,-0.5301197,0.06939332,1.546679,-1.2804692,-0.5509845,0.5260328,-1.747519,-1.6252005,-1.0625265,1.4044751,-0.047123723,0.049592763,-1.5256442,exc
6610,-433.8733,119.49499,-13.377786,34.240654,-7.447984,11.073785,-13.430561,8.793422,-9.423614,8.851253,-11.341491,4.9547434,-5.7337337,3.8359754,1.3454216,-0.20206323,-1.8190806,1.6535639,-4.784659,-1.159282,-0.8584928,-2.5306582,1.087983,-3.4300747,2.7348907,-0.6376091,-0.13188286,0.33542803,0.42891812,0.5889678,-0.09787745,-0.36517873,1.4720293,-2.6095328,-2.1559834,-0.7757423,-0.6986966,-2.1669004,1.0920552,0.9972055,-2.5948255,1.2932361,0.42148185,-0.5040737,-1.4325294,-0.601593,1.6723099,0.806118,2.0076613,0.772398,exc
6615,-339.86792,90.32658,-11.262198,31.733465,-21.551601,14.641131,-19.455627,-1.037868,-9.681659,3.0824208,-2.7710774,0.5811232,-3.8755865,1.0140958,-7.7736974,1.354534,-1.8266588,0.42620704,1.6988755,3.245099,1.9591801,0.34243053,2.7545574,2.9992375,3.2458718,0.78149176,6.912875,2.8895433,4.9975443,2.9879394,2.2350748,2.242697,1.0971389,0.6153789,2.8080544,0.56444097,1.4998788,1.8152392,-1.0161327,-2.036307,0.13911684,2.038876,-0.16448948,0.31762978,0.14788042,1.3889446,0.8349116,-1.4340799,-0.9629291,-0.7112651,ang
6618,-273.96216,71.95532,-28.320541,21.379393,-25.067715,3.6710956,-13.849611,0.5931891,-6.6326165,0.15797482,-6.948325,1.7628617,-1.8217506,2.207367,-8.331062,1.5457708,0.190229,3.0543542,8.261126,2.6821804,1.509095,0.18991315,1.8268518,4.4888945,7.0704656,3.996747,5.539298,2.886632,2.0201302,0.57096934,0.5708828,2.7291021,4.7897,0.86273384,-1.3689425,-0.08579761,2.5967886,0.55898476,-3.0121975,-2.6408083,-0.4590568,1.0597676,-0.33262908,-2.022661,0.7268218,1.5371006,1.1495042,0.12302548,0.74798465,0.038995147,ang
6619,-323.87744,93.75381,-12.109785,31.721445,-21.125204,6.702783,-19.774883,2.3857827,-12.62478,1.2762662,-8.600406,-1.3251812,-4.8928156,1.3112898,-8.391827,3.0863063,-0.9157215,0.106886625,2.85974,0.10174496,-1.6648612,1.4046742,1.7434201,0.5024487,4.3058534,1.4634341,5.104398,5.1249356,5.43013,7.5443463,5.95209,0.9024056,3.0735972,2.559074,1.3996762,1.3703384,-0.101248264,-1.2960683,-0.39788756,-0.9601285,-1.4195732,0.64131564,0.29906008,-1.8407729,0.34798276,1.0539063,0.38759893,-1.9915555,-2.2635,-0.8015819,ang
6620,-289.97076,69.67106,-17.264263,24.023401,-25.744131,8.893359,-16.975454,0.32275248,-8.246885,1.7016097,-7.2552347,-2.3055093,-4.7684474,2.1753607,-3.548883,10.806183,5.085626,5.720039,3.9102051,4.204859,1.2116636,1.8156372,-1.1538451,0.17509314,1.8742021,0.7781053,6.284671,4.728893,3.9911182,-1.0736893,1.3926102,1.9777114,3.875797,1.0037019,0.66241825,0.9956173,-1.5365804,-4.6954165,-0.6753282,-1.1327477,-1.1273651,1.9931676,6.52949e-05,-1.419174,0.6277352,0.4798032,1.6486112,0.48603353,0.37710667,-0.42292467,ang
6622,-249.13924,100.46196,-40.282597,22.137651,-26.142834,4.059302,-21.324694,-3.5275967,-6.1160364,-5.5493336,-5.544027,-4.5615907,-10.762165,-6.9819026,-11.343402,-1.73798,-3.5100744,1.8435311,3.6491811,4.667634,6.7941337,8.20256,6.1668673,3.3928719,7.654866,3.4432914,4.7684517,-0.15657495,1.5044768,5.555807,3.880556,3.0732534,1.0052657,-3.168031,1.1402928,1.4361851,-1.3287028,-3.1862752,0.4747406,-0.978968,-0.5280072,0.7176046,-0.060149595,2.230705,-0.20076065,0.50797963,0.39933556,0.56940705,-0.35849932,-0.066678695,ang
6623,-313.63672,89.86934,-29.49463,14.532122,-16.574965,11.10591,-16.15069,-1.741197,-11.437046,-0.86784893,-5.7717705,-3.5735452,-5.4590178,-3.8894076,-11.754974,14.16976,15.523715,18.860407,16.664722,3.0424254,-6.395465,-2.2515895,4.4471135,1.2251949,-2.4859078,-5.199027,4.3771048,1.8203733,-3.850164,-2.4020658,5.8921595,5.0205903,4.2844057,4.5383954,4.990428,0.38290593,-2.0424855,-2.0091639,-0.41570583,-0.01882715,-2.086437,-0.912847,-1.0709482,-1.6086738,0.6684461,1.6868047,2.6884995,1.2758033,1.8468614,1.104016,ang
6624,-284.52612,91.02122,-36.20101,6.63107,-17.661364,8.0664425,-16.936323,3.5810797,-9.996608,1.189435,-5.572085,2.1264143,1.5053389,-0.6651479,-7.4971805,-2.6546724,-2.5246058,6.2483516,12.157409,9.578859,4.833458,4.0236645,1.2786295,3.3121107,0.30734655,2.1821902,6.4187117,-0.08360968,0.49431795,2.0324242,0.63068056,0.23245338,3.300354,0.79475534,-1.2770171,2.7188923,4.1248136,0.6183329,0.72340924,-0.12461598,0.51912266,-0.5973971,-1.0790998,-0.015201542,3.5142314,1.6209261,0.53225166,0.28117672,0.22334811,0.8458416,ang
