,PCP1,PCP2,PCP3,PCP4,PCP5,PCP6,PCP7,PCP8,PCP9,PCP10,PCP11,PCP12,Label
5409,0.67058206,0.6056071,0.5834197,0.5725204,0.43875408,0.4302342,0.42559603,0.42847258,0.48613173,0.5680158,0.56204045,0.56415623,exc
5413,0.5865165,0.56456965,0.53404135,0.4813231,0.41658673,0.48990646,0.4655814,0.39228773,0.45252478,0.54058343,0.50668806,0.50623906,sad
5417,0.69412917,0.5432872,0.47600928,0.4758015,0.43881866,0.46110073,0.37359953,0.36091775,0.45159444,0.5427486,0.52347875,0.6406247,sad
5418,0.7399388,0.64842933,0.61995864,0.5502847,0.45615837,0.5141168,0.4941735,0.40732777,0.4208262,0.6030202,0.6205346,0.5874676,sad
5419,0.7381904,0.6661633,0.67931753,0.7138918,0.57751274,0.5891208,0.5194843,0.4297522,0.49540856,0.58661056,0.5741834,0.61275995,sad
5420,0.57301605,0.5197415,0.5485773,0.4831531,0.5109198,0.5291078,0.4446606,0.4431678,0.5234861,0.5975383,0.6202656,0.6720539,sad
5421,0.5790543,0.45559847,0.4564922,0.48066807,0.47760296,0.5454731,0.5266625,0.44733876,0.42036653,0.4865797,0.5297823,0.61178225,sad
5422,0.5388188,0.47752148,0.46044156,0.4571326,0.40916765,0.4619543,0.47148448,0.39593762,0.44492888,0.5561831,0.5662517,0.5394487,sad
5423,0.48005682,0.46840498,0.43784532,0.39607534,0.36578918,0.4448834,0.5628721,0.5190336,0.47591808,0.52206,0.5746743,0.52000964,sad
5424,0.6769681,0.58017576,0.5239698,0.53039366,0.46580487,0.5023524,0.51147527,0.398175,0.43055367,0.5534364,0.5863568,0.596293,sad
5425,0.5004174,0.40366036,0.3847717,0.37276843,0.30587268,0.3792129,0.39004612,0.3659237,0.43893534,0.55889827,0.58118325,0.55608845,sad
5426,0.58311856,0.5089438,0.4975035,0.49560195,0.39044976,0.41309065,0.44307676,0.39650363,0.45499554,0.5750326,0.59118515,0.54720396,sad
5427,0.55663973,0.45965862,0.43354315,0.40613022,0.3694222,0.4228859,0.43743566,0.39699927,0.42799595,0.52245516,0.5630818,0.55547965,sad
5428,0.58422965,0.5299297,0.5380104,0.5438192,0.44503143,0.50827885,0.5374379,0.518831,0.5254792,0.54317176,0.54668164,0.5369231,sad
5429,0.4680721,0.41038045,0.39164895,0.34944853,0.28557113,0.34783858,0.3871014,0.3508744,0.4813781,0.61316454,0.5381677,0.5235844,sad
5430,0.54772276,0.4691755,0.45486745,0.44898477,0.43779552,0.48739606,0.50648874,0.4366722,0.44688973,0.5209278,0.5525243,0.5496537,sad
5431,0.6406641,0.5785036,0.5849335,0.6108481,0.5421278,0.55344564,0.5814948,0.451889,0.40716568,0.48829937,0.54733956,0.5353874,sad
5432,0.6569079,0.6166487,0.5796837,0.5592343,0.45961785,0.52792543,0.514404,0.43326643,0.4884349,0.6216741,0.6344278,0.584166,sad
5460,0.5570724,0.5498473,0.5135698,0.4525051,0.43577188,0.46796605,0.39771426,0.41080487,0.4838877,0.5476884,0.5065375,0.50337684,exc
5461,0.55908144,0.5162546,0.5011739,0.42140508,0.41096193,0.44560194,0.4462008,0.5071873,0.50176203,0.5253658,0.5211205,0.55460113,exc
5462,0.46117067,0.49021092,0.43795347,0.39249638,0.39360416,0.4467466,0.44171613,0.3808539,0.40651008,0.5012057,0.4972916,0.4409883,exc
5463,0.5227535,0.5895528,0.5360089,0.4732421,0.4402206,0.44793624,0.40287954,0.33513474,0.38716167,0.45407978,0.4030948,0.38547516,exc
5464,0.46232405,0.49406937,0.41380486,0.37541157,0.3754906,0.38664427,0.38359928,0.4289442,0.5252654,0.57173365,0.46371675,0.4108165,exc
5465,0.393797,0.38708723,0.39829984,0.36914095,0.36588013,0.43432918,0.44511187,0.39629984,0.40093756,0.4556898,0.41909102,0.379898,exc
5474,0.5807783,0.5399707,0.5184354,0.49688697,0.40025678,0.45072722,0.4906901,0.4513643,0.4790731,0.5712241,0.63378185,0.61256343,exc
5475,0.38896307,0.39789405,0.43251097,0.3726422,0.4031225,0.48251525,0.39777863,0.39538234,0.43687767,0.46552885,0.4337098,0.42591545,exc
5476,0.5741698,0.5285406,0.48802656,0.5040825,0.47996157,0.59157616,0.5296373,0.4628176,0.46478224,0.5431961,0.549471,0.5503304,exc
5483,0.3392286,0.31358662,0.3047258,0.31463605,0.29538316,0.34294903,0.3422828,0.34727645,0.4180419,0.493294,0.4551929,0.36277857,exc
5484,0.41163102,0.3687542,0.36798063,0.37481955,0.3682207,0.41627717,0.41526955,0.3864671,0.40408775,0.47089088,0.5036058,0.46176103,exc
5485,0.4740194,0.4766426,0.45837283,0.39363095,0.37895042,0.44881433,0.471543,0.4500095,0.4984798,0.55240667,0.43236864,0.41617203,exc
5486,0.5626163,0.49385506,0.49736807,0.47884157,0.43275172,0.5131266,0.50032926,0.46215242,0.5225516,0.62834644,0.4486037,0.40820754,exc
5487,0.45686194,0.454637,0.43699136,0.37949413,0.38076267,0.40362367,0.34421873,0.36838806,0.41284457,0.49788022,0.5033804,0.50322336,exc
5494,0.51770025,0.47074756,0.48780683,0.50426936,0.463021,0.5633598,0.4645111,0.39413062,0.40516853,0.44177732,0.3939747,0.41379195,exc
5495,0.42730126,0.32931107,0.36505187,0.32125315,0.26545465,0.31028062,0.2986558,0.3966092,0.44450086,0.48795453,0.5380873,0.6046212,exc
5496,0.40973112,0.39658946,0.4057951,0.39386532,0.4265378,0.4855389,0.46029747,0.49995422,0.54965675,0.61186737,0.5255325,0.43847802,exc
5497,0.4061528,0.41398084,0.39836818,0.39571208,0.4223687,0.48269272,0.43210912,0.37231696,0.38180918,0.4988056,0.49204552,0.43422675,exc
5498,0.40724075,0.43664977,0.45028114,0.40441257,0.37494224,0.4037807,0.36163148,0.30192223,0.2955545,0.37761799,0.45391703,0.43303224,exc
5499,0.42438918,0.4264518,0.42485017,0.40791312,0.40613762,0.49143413,0.49342474,0.45239648,0.48420703,0.6171205,0.61714077,0.4669393,exc
5500,0.4016625,0.34533265,0.38087407,0.39482918,0.3902597,0.44333738,0.39526117,0.4237354,0.46024954,0.5566372,0.57321286,0.5205176,exc
5501,0.4687843,0.4336943,0.39068517,0.41665304,0.46276167,0.55044264,0.4839445,0.41852084,0.40468615,0.4073887,0.41146797,0.44405866,exc
5502,0.61197007,0.5543705,0.5667618,0.5648525,0.56201535,0.63903517,0.5065881,0.5282817,0.5986636,0.7904355,0.68386525,0.5658599,exc
5503,0.6008832,0.6078606,0.62299156,0.57894444,0.52020943,0.54063284,0.49912256,0.5379596,0.64110917,0.7658716,0.59353507,0.5119834,exc
5505,0.66404045,0.5557604,0.52521,0.5034923,0.4819303,0.73592037,0.58873177,0.4260204,0.40478534,0.51981795,0.62752986,0.627454,ang
5506,0.6604587,0.6126516,0.61734664,0.5708938,0.5379155,0.7018525,0.5750493,0.49314603,0.5109223,0.5829977,0.65921396,0.6022878,ang
5507,0.40289098,0.36504737,0.43635496,0.4473533,0.45573133,0.47361174,0.412454,0.3860601,0.3596601,0.46590707,0.5027181,0.42555174,ang
5508,0.43413368,0.40219054,0.4278222,0.41767764,0.42634863,0.45760632,0.36937776,0.34204853,0.34263876,0.41000056,0.40657315,0.42110062,ang
5509,0.47325397,0.5142914,0.48146117,0.43276325,0.4131073,0.42678148,0.43960363,0.36346322,0.33242124,0.32308158,0.2794908,0.36813718,ang
5514,0.5027279,0.53495735,0.5750183,0.5183217,0.39039695,0.4347422,0.38067463,0.31189454,0.3127412,0.37295628,0.37394083,0.4038369,ang
5516,0.33863497,0.4281944,0.40155503,0.3844398,0.41147426,0.4116572,0.4068421,0.37871218,0.29941148,0.31384048,0.3005301,0.3070821,ang
5518,0.3735502,0.42019805,0.42123157,0.3605871,0.30342102,0.3367868,0.33019066,0.33816242,0.32487223,0.3690005,0.42026383,0.38846007,ang
5521,0.43638676,0.43762326,0.4455558,0.3994024,0.39577773,0.56687903,0.45106795,0.4204148,0.38859734,0.4657139,0.42409456,0.38522282,ang
5523,0.60016054,0.5179271,0.43708715,0.45199198,0.45323774,0.67114544,0.4437153,0.3711204,0.40892246,0.5654141,0.5615148,0.60589963,sad
5528,0.48557764,0.45280492,0.51099586,0.5123099,0.42522377,0.6849391,0.5540628,0.57294756,0.5049844,0.4537421,0.3809617,0.42148355,sad
5529,0.5016995,0.45506987,0.49627024,0.5242885,0.49730727,0.748954,0.5785726,0.5177298,0.5068374,0.49117178,0.44391817,0.4769909,sad
5530,0.6009772,0.55232376,0.659582,0.603963,0.47505116,0.72157806,0.49847633,0.42042592,0.47009224,0.58725905,0.53438306,0.5448552,sad
5536,0.39245862,0.41560408,0.47763345,0.44906732,0.43648377,0.42508954,0.3122069,0.260972,0.2171521,0.28010526,0.33637074,0.3980594,ang
5538,0.51929337,0.54841554,0.51785755,0.4533973,0.4270453,0.42764544,0.37066302,0.35403842,0.43022928,0.43594253,0.42093503,0.514483,ang
5539,0.5738279,0.5552105,0.49565268,0.42304695,0.39024356,0.4706444,0.4153953,0.36488298,0.338121,0.40291935,0.40710968,0.54538095,sad
5540,0.6145644,0.4544008,0.39850855,0.40220603,0.35494944,0.41480258,0.37616438,0.36397493,0.336959,0.38450643,0.3983428,0.5864804,sad
5541,0.55101,0.56418097,0.57855904,0.4975177,0.4487644,0.54949546,0.40912187,0.3691012,0.40367404,0.543203,0.55142814,0.54652464,sad
5542,0.57186645,0.48593098,0.5186553,0.46619076,0.44580385,0.52804804,0.4282396,0.34282544,0.34696382,0.48768455,0.53302115,0.56922233,sad
5543,0.55089766,0.50705427,0.49125978,0.519561,0.48550862,0.5413385,0.5060023,0.44027463,0.39859408,0.4505858,0.48898718,0.5241228,sad
5545,0.49208194,0.4146112,0.4133102,0.43295455,0.39850053,0.4777687,0.44092843,0.44181123,0.4761551,0.61081964,0.574948,0.5027034,sad
5546,0.5705638,0.546449,0.56294674,0.50355315,0.6227293,0.67654437,0.50177664,0.50134146,0.6506213,0.7139969,0.59594256,0.66058904,sad
5555,0.7019037,0.65964365,0.63212013,0.6095592,0.49262416,0.49975345,0.43859595,0.4314654,0.51963633,0.6056075,0.5976734,0.6126256,exc
5583,0.5461633,0.48380953,0.44356206,0.4076171,0.42001146,0.47836652,0.4140374,0.43173394,0.45433986,0.51176023,0.49187356,0.48945922,ang
5584,0.42233804,0.4283142,0.4008658,0.42456463,0.40771112,0.39117983,0.35653868,0.3423003,0.35045156,0.3950947,0.39818284,0.3994716,ang
5585,0.3591918,0.3947504,0.38964933,0.33463386,0.31697455,0.3160792,0.27667835,0.29007635,0.3076261,0.39973858,0.44151774,0.38198113,ang
5586,0.50551933,0.44193113,0.45785487,0.4500537,0.4377813,0.44690117,0.41599172,0.43152356,0.49821627,0.5926972,0.54794216,0.5405752,ang
5587,0.39466545,0.37226626,0.3911125,0.3933683,0.4321228,0.403598,0.37390673,0.33325332,0.31194514,0.42305923,0.41629124,0.45589757,ang
5588,0.6307966,0.54720724,0.5985249,0.565849,0.51931673,0.6852837,0.5712917,0.48237416,0.59632224,0.6473568,0.601199,0.55696887,ang
5591,0.5947932,0.5333254,0.48252985,0.43458363,0.41358316,0.50506914,0.45065495,0.37218633,0.3988209,0.42375138,0.47753376,0.53481174,sad
5592,0.55409694,0.59199405,0.6343712,0.4752289,0.4350004,0.4802523,0.4373001,0.4731135,0.53443265,0.5186929,0.48698658,0.5709159,sad
5605,0.58585936,0.47689506,0.35374406,0.29221854,0.31582487,0.3757795,0.30647638,0.3022794,0.2909236,0.38464376,0.537408,0.62963825,exc
5606,0.40649652,0.4074249,0.40440443,0.37694183,0.4134814,0.32367504,0.31094196,0.3748479,0.4526833,0.60423565,0.5653882,0.4637325,exc
5607,0.43365815,0.36248893,0.38302976,0.35927668,0.35901365,0.4360339,0.5053342,0.45701137,0.42217013,0.41750106,0.3608537,0.37683028,exc
5608,0.59073806,0.4791313,0.52887344,0.51068854,0.3641027,0.39840224,0.34834084,0.33101878,0.3105795,0.43876043,0.45149866,0.4748765,exc
5620,0.49708453,0.48499602,0.47553366,0.3979132,0.44587725,0.60795295,0.64454466,0.54521406,0.47392106,0.56215495,0.47859877,0.5299336,sad
5638,0.5403525,0.5057161,0.50224394,0.46424893,0.3803946,0.40927148,0.39378303,0.4587372,0.5735568,0.58486086,0.48512432,0.4834314,exc
5640,0.52145535,0.5284361,0.4365863,0.3819863,0.49732843,0.43371972,0.3017882,0.3060271,0.3968554,0.49338126,0.4464836,0.4200541,exc
5674,0.37608927,0.33528277,0.25362515,0.20141926,0.25708577,0.31936455,0.31779104,0.3341951,0.37553287,0.40926898,0.36621833,0.31980282,ang
5683,0.4482893,0.37118953,0.38931856,0.33985248,0.37863111,0.439862,0.39931884,0.44176614,0.42279845,0.49804813,0.48228455,0.5015682,ang
5684,0.47370163,0.4348123,0.38555706,0.3215819,0.34277686,0.42332342,0.44297686,0.45568347,0.43367973,0.4323589,0.3859205,0.38530922,ang
5687,0.60236466,0.5148667,0.49256897,0.51081795,0.5317245,0.7154676,0.5781054,0.42666286,0.38709337,0.49301243,0.46989858,0.50771356,ang
5697,0.43367338,0.38087916,0.44929633,0.47577214,0.44436565,0.5527214,0.57865477,0.5519242,0.50557137,0.4808834,0.46731934,0.52446306,ang
5698,0.3817616,0.4226285,0.38695863,0.39713207,0.44922754,0.57303494,0.5498328,0.5644626,0.5972391,0.5177837,0.3751462,0.3806127,ang
5701,0.39584646,0.39244384,0.4453701,0.39841023,0.39770594,0.5139058,0.5256245,0.49327207,0.42114913,0.3763552,0.41963744,0.4586298,ang
5702,0.4706624,0.36819714,0.40839726,0.43707597,0.40671164,0.45662802,0.5090244,0.47199118,0.43828437,0.5311414,0.46469143,0.40768656,ang
5703,0.46009424,0.39670202,0.49688265,0.5066729,0.46189433,0.4276917,0.38712922,0.4296264,0.53704214,0.5300828,0.42621744,0.36385572,ang
5704,0.3588999,0.33605972,0.30112326,0.32185787,0.3747901,0.39745817,0.4489893,0.41245842,0.36106598,0.31133783,0.29669562,0.32423174,ang
5705,0.6127916,0.46426144,0.4929663,0.54936713,0.4424359,0.51463085,0.53782773,0.46593112,0.4444178,0.5505395,0.4269716,0.50714195,ang
5706,0.43993017,0.3622442,0.35466254,0.33438832,0.3392538,0.49821317,0.5020219,0.446784,0.35568142,0.30214226,0.2697405,0.4137385,ang
5711,0.57172847,0.46666697,0.47099683,0.47690457,0.495288,0.6284189,0.47776222,0.40384835,0.3860175,0.48909524,0.49927676,0.53114545,ang
5712,0.2871953,0.20038278,0.25977576,0.32252836,0.34503564,0.31448677,0.30693424,0.34993958,0.25337094,0.2651013,0.27737692,0.27890033,ang
5713,0.42339215,0.44432062,0.43424255,0.3778879,0.37457976,0.38227624,0.33723706,0.33649513,0.4132825,0.4941248,0.41783386,0.37635145,ang
5714,0.54051507,0.5100459,0.47261864,0.46019733,0.42148837,0.56175363,0.46687037,0.39440265,0.39640158,0.46032354,0.4826283,0.53579897,ang
5715,0.47337118,0.5513405,0.5627502,0.47815317,0.42894384,0.46053788,0.37188396,0.35053158,0.33692187,0.38811502,0.40040052,0.4059027,ang
5716,0.42499503,0.37470192,0.38708428,0.3734311,0.42920384,0.4398113,0.46167606,0.4359197,0.38557416,0.3119897,0.339807,0.40901694,ang
5717,0.3280189,0.31262448,0.3629161,0.33906463,0.32989168,0.30548784,0.30302873,0.32662046,0.27072787,0.3030816,0.2940639,0.31485072,ang
5718,0.38601613,0.4029446,0.33791956,0.32261074,0.3636445,0.4160526,0.38001275,0.31938967,0.312571,0.3327923,0.4029577,0.46989295,ang
5722,0.5285049,0.45653746,0.43025193,0.403941,0.38277626,0.4496995,0.46898922,0.47009426,0.4660111,0.48399383,0.5218097,0.5459405,ang
5723,0.40946692,0.45747262,0.46348655,0.37469217,0.35612106,0.44820145,0.430451,0.4116202,0.28483498,0.29576406,0.35836774,0.39131665,ang
5724,0.45028806,0.4039035,0.38080373,0.4109974,0.49700415,0.50602585,0.32323068,0.32691553,0.40019017,0.4026928,0.42476672,0.50599116,ang
5725,0.55254567,0.48875657,0.5571303,0.5368106,0.38986936,0.3979569,0.31628796,0.290111,0.3715305,0.50822955,0.50617737,0.51697403,ang
5726,0.5258863,0.52618545,0.62506104,0.58352727,0.4641776,0.4631386,0.4664937,0.4577481,0.45863843,0.5178219,0.55351883,0.5006374,ang
5727,0.55633754,0.5309473,0.5532957,0.565582,0.5173275,0.5393314,0.44967723,0.43712136,0.4837598,0.4905345,0.4970169,0.5645683,ang
5730,0.46257672,0.45526978,0.4472291,0.41059583,0.365502,0.39460143,0.40577415,0.34760767,0.4159612,0.57908016,0.55442464,0.47146532,ang
5731,0.5760566,0.5074565,0.47942665,0.5094488,0.44977692,0.51235145,0.47286537,0.45603475,0.48693633,0.5524859,0.5485829,0.51981115,ang
5733,0.5216486,0.4817402,0.48896027,0.49863374,0.4532102,0.52403075,0.45442948,0.40807232,0.4106006,0.5365757,0.5721292,0.5193206,ang
5748,0.34959668,0.48646742,0.55512005,0.49777493,0.43561253,0.3588958,0.30324215,0.2946929,0.41339117,0.4679168,0.35607755,0.29801968,ang
5749,0.2967972,0.35702938,0.3597115,0.38452497,0.42611364,0.49455994,0.39003435,0.3444023,0.31646347,0.37074614,0.40979758,0.3472396,ang
5750,0.43990248,0.46538907,0.45318702,0.45285308,0.42889866,0.43286094,0.42108,0.379857,0.48666823,0.577708,0.51484865,0.44259468,ang
5751,0.42065275,0.4280902,0.42299587,0.3949237,0.3486505,0.42048812,0.44757324,0.44524884,0.48128667,0.4936928,0.5046221,0.42254898,ang
5752,0.6730593,0.68127936,0.65674806,0.6165087,0.5456232,0.5546815,0.53390384,0.48919928,0.53655803,0.61032635,0.5893925,0.5365938,ang
5753,0.5521843,0.5506385,0.51011807,0.49559277,0.55055046,0.57361066,0.5079542,0.5167883,0.56524885,0.58540916,0.46395543,0.5578898,ang
5757,0.5492125,0.5839128,0.51414084,0.43885392,0.4596483,0.4602511,0.47042167,0.51922184,0.49762523,0.47424614,0.47693387,0.53576124,ang
5758,0.37978354,0.3291266,0.33108434,0.3402056,0.31290016,0.4097472,0.46633735,0.43397698,0.40836483,0.5420043,0.57374525,0.45049566,ang
5759,0.42978486,0.37828398,0.28828582,0.3018161,0.37685266,0.39968964,0.29910597,0.23665638,0.30335274,0.35995063,0.35495222,0.37329194,ang
5760,0.51181144,0.460771,0.40089756,0.46332076,0.5430422,0.5764834,0.46126342,0.33396536,0.39468932,0.4776644,0.44952843,0.45065036,ang
5761,0.48621014,0.431668,0.4315572,0.43917143,0.4241507,0.5226996,0.42340454,0.37324625,0.46316683,0.5601602,0.43545908,0.4161413,ang
5762,0.3949543,0.45616204,0.40270922,0.34523416,0.46198675,0.4337814,0.4505188,0.3699528,0.3290662,0.38351703,0.3989824,0.38263905,ang
5763,0.34453768,0.37267628,0.41986135,0.33237532,0.3385658,0.31931782,0.26524022,0.29611206,0.40731475,0.42918167,0.40727875,0.3131224,ang
5764,0.3639082,0.35650635,0.3026557,0.26189554,0.29356056,0.3254938,0.29627076,0.26368517,0.26975656,0.31818488,0.35233122,0.35856482,ang
5765,0.4410424,0.4399163,0.35356843,0.2867112,0.35218164,0.44164652,0.47411677,0.26678106,0.29076743,0.31042358,0.3141548,0.3344824,ang
5770,0.50058085,0.42532033,0.25927448,0.1991062,0.23177287,0.19819182,0.19442655,0.19217539,0.21769422,0.16641638,0.21836108,0.39404625,ang
5774,0.3648705,0.36491442,0.3179795,0.2927196,0.32109937,0.32273525,0.3257566,0.29138848,0.21228698,0.28447074,0.36932743,0.43173662,ang
5775,0.4770742,0.43166077,0.45992094,0.41202134,0.31584176,0.3318641,0.32512456,0.3867964,0.36722815,0.3152287,0.30881208,0.41372612,ang
5776,0.33781368,0.2995824,0.3394949,0.31565064,0.27323106,0.34853202,0.33609688,0.359521,0.2906653,0.22164541,0.2503274,0.30443054,ang
5778,0.23645149,0.30961582,0.34117785,0.23530367,0.23577514,0.3204642,0.36544326,0.3191779,0.2601876,0.2482446,0.2564173,0.24899913,ang
5780,0.3120401,0.31748042,0.31197438,0.31330416,0.31013924,0.37625554,0.37742743,0.32716414,0.28647855,0.2617936,0.29906642,0.30657974,ang
5782,0.23239051,0.2746463,0.2676246,0.21757479,0.27386758,0.40201166,0.32631412,0.33119407,0.2257063,0.23962392,0.27272457,0.22633274,ang
5785,0.25390708,0.29109067,0.24343315,0.25233778,0.32617554,0.39710158,0.3428426,0.27630505,0.27416986,0.28066516,0.2643004,0.288556,ang
5787,0.25177717,0.27275476,0.33849055,0.30676067,0.33068326,0.30873397,0.2893437,0.32682374,0.31667894,0.3116986,0.29316628,0.2952073,ang
5788,0.33628818,0.32973787,0.35024315,0.32452393,0.34086958,0.36577687,0.407585,0.44723228,0.33980376,0.29371852,0.3148241,0.3695822,ang
5794,0.4159286,0.5779831,0.384545,0.27823377,0.29049766,0.45260668,0.50037014,0.25359282,0.26447216,0.23105276,0.18902674,0.21989967,ang
5797,0.364401,0.4370451,0.5044687,0.3700391,0.34387946,0.32599488,0.34875846,0.3053704,0.36998752,0.41778573,0.33855107,0.39131898,ang
5800,0.41480583,0.44611925,0.46626687,0.3874873,0.3890443,0.37914798,0.34522578,0.367773,0.38307434,0.3748781,0.40686223,0.36736932,ang
5803,0.3307856,0.33432993,0.30786043,0.35499346,0.418137,0.44493067,0.3614718,0.31708077,0.34474027,0.34280118,0.32955423,0.32228324,ang
5810,0.15242231,0.25086752,0.35131696,0.29057622,0.4072453,0.34562224,0.2908566,0.2975186,0.3684228,0.43192586,0.28542453,0.18339524,ang
5812,0.27224672,0.23160073,0.25400624,0.2783048,0.27276608,0.39825204,0.37893257,0.35528564,0.3919854,0.33648685,0.39502594,0.30621037,ang
5813,0.2553547,0.29511374,0.2971499,0.29232267,0.28357238,0.32804158,0.28943333,0.29667422,0.29799607,0.2810138,0.30763915,0.288247,ang
5815,0.67758274,0.45281562,0.44871706,0.47890717,0.42137596,0.594401,0.4940004,0.45329437,0.49132654,0.6060068,0.49788237,0.564166,sad
5816,0.813351,0.4827624,0.4339422,0.43730357,0.37809232,0.54817593,0.46158847,0.3741812,0.37631243,0.5806113,0.5381127,0.61808515,sad
5817,0.66611356,0.4163013,0.40531024,0.42647928,0.38807994,0.5374951,0.5025529,0.46593073,0.4363552,0.5106948,0.44822633,0.52140975,sad
5818,0.6476419,0.37658098,0.31176934,0.34015873,0.34741277,0.4455784,0.40771058,0.38454723,0.4467322,0.51809794,0.429254,0.515134,sad
5820,0.2823762,0.23790264,0.3131438,0.28767416,0.2769934,0.5050312,0.5706827,0.6106766,0.4688155,0.30126113,0.23693466,0.28211442,sad
5821,0.5479786,0.46607336,0.35316324,0.2648429,0.28703544,0.28685957,0.28974384,0.29942822,0.3484526,0.4233291,0.53382176,0.682649,sad
5822,0.5416047,0.3911686,0.33876774,0.31041816,0.34176373,0.37298605,0.34098688,0.40268916,0.44012505,0.50090736,0.4748949,0.61109513,sad
5824,0.6424546,0.4243888,0.42035544,0.3961816,0.33014852,0.40430033,0.4109981,0.44588205,0.4428265,0.46365693,0.43304095,0.55214953,sad
5826,0.5835202,0.4377208,0.4465074,0.4330228,0.38993132,0.59285504,0.5010985,0.46430138,0.43641633,0.4584584,0.40699556,0.48117942,sad
5827,0.43382168,0.28029788,0.23940836,0.25133252,0.25113356,0.2779053,0.3695067,0.41953784,0.44979024,0.48943475,0.4184768,0.4365653,ang
5832,0.7447707,0.47970197,0.47927365,0.5071569,0.43772104,0.5808698,0.5186757,0.4496577,0.45861018,0.57028836,0.53993374,0.60607,ang
5833,0.6079686,0.36817005,0.37961775,0.38366547,0.35657302,0.47677004,0.47886997,0.457997,0.4692346,0.47641435,0.4034523,0.57153296,ang
