,LCP1,LCP2,LCP3,LCP4,LCP5,LCP6,LCP7,LCP8,LCP9,LCP10,LCP11,Label
5051,1.0,-4.337127,10.374774,-17.95905,24.222622,-26.296865,23.195736,-16.434498,9.038837,-3.5540652,0.76036894,sad
5052,1.0,-4.7258825,11.960356,-21.432253,29.581142,-32.581833,28.964012,-20.51989,11.166777,-4.2783866,0.8738459,sad
5053,1.0,-5.8416243,17.438288,-35.003582,52.326965,-61.159485,56.833893,-41.574413,23.018993,-8.728899,1.6942577,sad
5054,1.0,-5.6807995,16.16765,-30.746296,43.53849,-48.12435,42.060303,-28.588104,14.35848,-4.771635,0.7885856,sad
5055,1.0,-4.216624,9.9832,-17.106121,22.749147,-24.403666,21.30267,-14.920339,8.066789,-3.094005,0.64659494,sad
5056,1.0,-4.286404,10.04887,-16.968258,22.340271,-23.700195,20.45974,-14.230454,7.6846485,-2.9604132,0.6192078,sad
5057,1.0,-4.2275524,9.880909,-16.640434,21.87332,-23.176582,19.93644,-13.752216,7.319663,-2.7258973,0.5246859,sad
5058,1.0,-4.61189,11.469047,-20.319893,27.874681,-30.609865,27.19205,-19.33476,10.611017,-4.124844,0.8640183,sad
5065,1.0,-11.997326,48.210682,-113.162155,185.18196,-227.91559,217.08311,-158.96185,85.57728,-30.431303,5.3606324,exc
5066,1.0,-5.6909094,16.469957,-31.939013,46.02143,-51.544365,45.459934,-31.14382,15.83369,-5.384727,0.9296917,exc
5068,1.0,-4.9625187,12.85576,-23.067474,31.677917,-34.581516,30.27673,-20.993822,11.068365,-4.013775,0.75696456,exc
5075,1.0,-4.895377,12.619597,-22.634064,31.148066,-34.14615,30.069315,-21.04623,11.259397,-4.1709356,0.8129549,exc
5077,1.0,8.801431,-70.75894,211.082,-386.47406,503.84875,-490.77338,356.06226,-181.61334,55.660637,-6.769213,exc
5085,1.0,-4.45761,10.672202,-18.203959,24.276114,-26.185627,22.981915,-16.234737,8.9037485,-3.44996,0.7140204,exc
5086,1.0,-4.8503275,12.258559,-21.38997,28.538067,-30.356148,25.952877,-17.499514,8.889748,-3.0894961,0.56357014,exc
5087,1.0,-4.704595,11.711766,-20.264336,26.867645,-28.428806,24.216576,-16.293488,8.274262,-2.8910794,0.53747314,exc
5088,1.0,-4.700986,11.518794,-19.509977,25.359423,-26.50744,22.470177,-15.059801,7.5521975,-2.5588021,0.45272985,exc
5089,1.0,-4.529948,11.017855,-18.909649,25.095814,-26.72013,23.007654,-15.807507,8.330325,-3.0747938,0.61224866,exc
5090,1.0,-4.8578825,12.305659,-21.482086,28.615993,-30.445393,26.136932,-17.727041,9.028623,-3.124475,0.5612964,exc
5091,1.0,-4.5168185,10.950903,-18.995384,25.66404,-27.841957,24.49718,-17.27626,9.439641,-3.650441,0.74866116,exc
5093,1.0,-4.891816,12.477367,-22.057007,29.72305,-31.710253,27.065918,-18.226192,9.274265,-3.2281578,0.5820079,exc
5094,1.0,-4.311303,10.033595,-16.75354,21.945213,-23.258865,20.07577,-13.9582815,7.5576086,-2.916255,0.6082986,exc
5096,1.0,-4.914633,12.717031,-22.803394,31.278698,-34.182686,30.059029,-20.978148,11.122841,-4.047638,0.7692525,exc
5098,1.0,-4.4512224,10.679903,-18.288483,24.407457,-26.232674,22.897919,-16.051586,8.721935,-3.35512,0.6923814,exc
5099,1.0,-4.2182465,9.667866,-16.110704,21.027338,-22.072155,18.770382,-12.79235,6.782012,-2.5387433,0.4963515,exc
5100,1.0,-4.037565,9.009907,-14.775554,19.194237,-20.306337,17.652376,-12.475246,6.914055,-2.7494755,0.5914826,exc
5101,1.0,-5.086698,13.620408,-25.295223,35.811066,-40.212555,36.24252,-25.933426,14.168559,-5.3827815,1.0789704,exc
5102,1.0,-4.777836,11.920959,-20.803833,27.951027,-30.018143,26.053814,-18.035696,9.585382,-3.5383272,0.66985315,exc
5103,1.0,-4.7699223,12.117812,-21.403023,28.935698,-31.230843,27.17162,-18.783268,9.86404,-3.570151,0.6860319,exc
5105,1.0,-5.166895,13.939373,-25.835297,36.32331,-40.634247,36.765793,-26.510542,14.53948,-5.4884634,1.0798135,exc
5106,1.0,-4.131211,9.470603,-15.796754,20.780306,-22.25862,19.541264,-13.928209,7.791686,-3.1375604,0.69132346,exc
5107,1.0,-4.075384,9.309675,-15.6589575,20.661495,-22.085152,19.401249,-13.797221,7.6690345,-3.1189985,0.70965165,exc
5123,1.0,-4.9454923,12.934874,-23.476374,32.495483,-35.600967,31.162169,-21.542048,11.296761,-4.0737605,0.77006483,ang
5124,1.0,-4.948245,12.838055,-23.099163,31.722057,-34.442314,29.840508,-20.40026,10.593413,-3.7955103,0.7132803,ang
5125,1.0,49.912544,-266.5306,687.7391,-1170.323,1461.3263,-1386.6582,993.3922,-509.13037,162.78325,-22.680277,ang
5130,1.0,-4.3706565,10.1990385,-17.075611,22.442831,-23.817863,20.54697,-14.238255,7.6570864,-2.8974488,0.5751243,ang
5131,1.0,-18.628733,83.68933,-208.11275,354.42322,-450.7641,442.3611,-334.0501,186.47374,-69.39342,12.989844,ang
5132,1.0,-4.2849994,9.833778,-16.190697,21.079319,-22.31592,19.260536,-13.464094,7.358995,-2.8396971,0.58642507,ang
5179,1.0,-4.5051336,10.9348345,-18.863876,25.256176,-27.123165,23.566547,-16.389189,8.799278,-3.326929,0.67734104,ang
5180,1.0,-4.30931,10.081213,-16.991882,22.413849,-23.84908,20.668936,-14.394724,7.76518,-2.9630914,0.60435313,ang
5226,1.0,-4.4631433,10.79142,-18.630775,24.812458,-26.427135,22.769693,-15.59811,8.174241,-2.995002,0.5748261,sad
5227,1.0,-5.0964055,13.33131,-23.94038,32.83146,-35.86051,31.538734,-22.068855,11.762306,-4.287348,0.7992594,sad
5230,1.0,-4.3026333,10.019281,-16.864922,22.250498,-23.640064,20.365654,-14.082825,7.550232,-2.8577714,0.5767879,sad
5238,1.0,-4.986538,13.12326,-23.92734,33.286125,-36.71268,32.41047,-22.64564,12.024106,-4.3959665,0.8456486,ang
5239,1.0,-5.658939,15.977666,-30.121765,42.3415,-46.42688,40.152664,-26.956526,13.337259,-4.328206,0.68667173,ang
5242,1.0,-5.3949995,14.967035,-28.368074,40.58722,-45.69136,40.99301,-28.959084,15.466861,-5.6604347,1.0693238,ang
5260,1.0,-4.340672,10.2129345,-17.228376,22.745007,-24.157204,20.76521,-14.315786,7.640499,-2.8602853,0.5667592,ang
5262,1.0,-3.8953762,8.678913,-14.229302,18.396368,-19.405323,16.706982,-11.677107,6.37302,-2.4994283,0.5733752,sad
5265,1.0,-4.6299896,11.543999,-20.401623,27.78605,-30.17593,26.412506,-18.390144,9.818022,-3.677549,0.7352629,ang
5267,1.0,-4.0812016,9.448006,-15.977417,21.078323,-22.3662,19.18679,-13.22079,7.048843,-2.6673446,0.56896347,sad
5268,1.0,-3.6392376,7.7477565,-12.451419,15.892429,-16.570656,14.169332,-9.894484,5.418316,-2.1343274,0.47756374,sad
5269,1.0,-4.319218,10.057937,-17.008678,22.657448,-24.422058,21.508785,-15.312757,8.517441,-3.3625987,0.6954539,sad
5270,1.0,-4.643692,11.353075,-19.555248,26.082832,-27.886398,24.116531,-16.671236,8.869908,-3.3087745,0.6524881,sad
5271,1.0,-5.80992,16.880108,-32.558247,46.500565,-51.65718,45.25083,-30.735931,15.366899,-5.0610156,0.827896,sad
5272,1.0,-7.3869886,27.143673,-63.923058,107.33418,-135.65692,131.65437,-97.41668,52.920547,-19.127903,3.4760535,sad
5273,1.0,-3.9877563,8.931559,-14.800869,19.312983,-20.44569,17.767239,-12.520443,6.9029617,-2.7509038,0.6042269,sad
5274,1.0,-5.156356,13.8457985,-25.648258,36.087578,-40.141495,35.711308,-25.10141,13.380556,-4.909252,0.9370482,sad
5275,1.0,-3.7699215,8.338687,-13.8833065,18.21922,-19.50174,17.191902,-12.366448,6.9980097,-2.9316204,0.72345287,sad
5276,1.0,-4.845419,12.348578,-22.008926,30.189625,-33.028145,29.066578,-20.366493,10.928357,-4.064559,0.78785133,sad
5278,1.0,-3.2579203,2.8791466,5.423399,-21.686016,38.623882,-46.670784,41.254166,-26.294779,10.9884815,-2.2606275,ang
5280,1.0,-4.8528495,12.474422,-22.417639,30.878122,-33.818485,29.749058,-20.758581,11.060809,-4.0960217,0.7973319,ang
5281,1.0,-4.731108,11.731769,-20.119543,26.395027,-27.688778,23.462341,-15.804743,8.095944,-2.8715606,0.54389393,ang
5291,1.0,-4.691696,11.804631,-21.021784,28.950804,-31.895796,28.370567,-20.16571,11.0623455,-4.2772017,0.8822057,ang
5296,1.0,-4.679968,11.607093,-20.25661,27.2551,-29.324928,25.497768,-17.676006,9.392786,-3.4726374,0.6701451,ang
5299,1.0,-5.4232683,15.103231,-28.625628,40.855644,-45.87516,41.06418,-28.930758,15.36242,-5.5597334,1.0349723,sad
5305,1.0,-5.33754,14.226432,-25.190659,32.903606,-33.0045,25.457153,-14.576639,5.6747546,-1.2272383,0.075980954,sad
5308,1.0,-3.845856,8.392732,-13.73859,17.82961,-18.860645,16.466677,-11.706583,6.557899,-2.6899571,0.61293244,ang
5309,1.0,-4.1821084,9.637846,-16.19152,21.385654,-22.86348,19.951134,-14.039526,7.728468,-3.0458765,0.6430973,ang
5310,1.0,-5.2797155,14.458736,-27.206573,38.75039,-43.485847,38.92697,-27.464764,14.677906,-5.3972664,1.0316299,ang
5314,1.0,-4.080985,9.2893,-15.507394,20.35511,-21.594128,18.681114,-13.058342,7.109845,-2.7553132,0.58620256,sad
5315,1.0,-5.367377,14.609663,-26.70662,36.378563,-38.58178,32.131546,-20.574936,9.571952,-2.8743467,0.41559756,sad
5316,1.0,-5.1161942,13.586548,-24.834751,34.43127,-37.674427,32.883606,-22.594822,11.714346,-4.15246,0.76135904,sad
5317,1.0,-6.2150803,19.32762,-39.55242,58.841454,-66.377426,57.45194,-37.66611,17.913559,-5.5885086,0.8693238,ang
5318,1.0,-4.5884643,11.339403,-19.757706,26.554005,-28.554976,24.791874,-17.143345,9.050022,-3.3081913,0.6396105,ang
5323,1.0,-4.358575,10.403789,-17.836678,23.727133,-25.2696,21.770285,-14.961882,7.9282827,-2.9719815,0.59784615,ang
5326,1.0,-4.1470613,9.30591,-15.136436,19.462996,-20.263641,17.143656,-11.687054,6.1956034,-2.2771635,0.42821538,ang
5327,1.0,-4.4583683,10.64177,-18.209276,24.428944,-26.43413,23.215271,-16.41471,9.046363,-3.5339637,0.731086,sad
5328,1.0,-4.343967,10.334187,-17.673769,23.422886,-24.879272,21.39255,-14.671737,7.7059574,-2.8115711,0.5380443,sad
5329,1.0,-5.179001,13.966111,-25.86775,36.242382,-39.94789,35.01853,-24.09631,12.483313,-4.4036455,0.7985702,ang
5332,1.0,-5.4195085,14.919068,-27.60089,37.985355,-40.55041,33.870438,-21.70092,10.094185,-3.0198212,0.4277466,ang
5334,1.0,-5.254708,14.275104,-26.457016,37.01568,-40.823753,35.9251,-24.859447,12.927121,-4.55549,0.82392895,sad
5336,1.0,-4.953532,12.941282,-23.47726,32.3769,-35.231987,30.571043,-20.872925,10.785364,-3.854089,0.72860277,sad
5351,1.0,-5.0232,13.192186,-23.912548,33.02152,-36.260338,32.048656,-22.444477,11.913692,-4.337494,0.82083374,ang
5352,1.0,-4.7701626,11.897973,-20.570303,27.315113,-29.141777,25.229004,-17.38625,9.092991,-3.26201,0.61129713,ang
5353,1.0,-4.254931,10.287792,-17.837807,24.009865,-26.031471,22.852448,-16.136795,8.819226,-3.4429064,0.7612036,ang
5354,1.0,-4.987045,12.948384,-23.147701,31.585932,-34.426617,30.341059,-21.252628,11.281396,-4.0903273,0.76710683,ang
5359,1.0,-4.512954,10.7323,-18.267237,24.496788,-26.566996,23.41326,-16.652431,9.277203,-3.6612275,0.7499188,sad
5361,1.0,-4.223827,9.801231,-16.46751,21.678452,-23.09346,20.086185,-14.100868,7.729081,-3.0468898,0.65504205,sad
5362,1.0,-4.087186,9.148165,-14.984167,19.409351,-20.35453,17.433401,-12.074385,6.5041294,-2.4788384,0.5040263,sad
5363,1.0,-4.670189,11.639506,-20.494968,27.977343,-30.594559,26.980167,-19.026474,10.343147,-3.9318283,0.79466456,sad
5384,1.0,-5.187564,13.944856,-25.609251,35.389835,-38.361427,32.935555,-22.058872,11.011938,-3.6894,0.62686414,sad
5385,1.0,-3.698966,8.097642,-13.2415905,16.882772,-17.457024,14.790932,-10.096294,5.369918,-2.0874104,0.4558104,sad
5386,1.0,-3.700696,7.981155,-13.017565,16.802982,-17.704412,15.364567,-10.854605,6.0159044,-2.4227664,0.5536704,sad
5388,1.0,-5.158345,13.88555,-25.747637,36.204792,-40.143955,35.488945,-24.704975,13.001948,-4.685989,0.8736809,sad
5409,1.0,-4.261525,10.002924,-16.951805,22.537876,-24.264639,21.272066,-15.075322,8.314432,-3.2550573,0.69291526,exc
5413,1.0,-4.4482117,10.741167,-18.538267,24.854572,-26.710075,23.18885,-16.099003,8.613628,-3.241107,0.6541211,sad
5417,1.0,-4.115801,9.483158,-16.035213,21.164074,-22.519367,19.574371,-13.70306,7.4646955,-2.9616094,0.65745014,sad
5418,1.0,-4.094653,9.230723,-15.3044195,19.969267,-21.010815,18.02635,-12.471345,6.75125,-2.6149151,0.5370334,sad
5419,1.0,-3.9902244,8.900799,-14.721429,19.129211,-20.160007,17.450161,-12.183287,6.6613264,-2.6382134,0.56253356,sad
5420,1.0,-4.127991,9.367762,-15.589691,20.463274,-21.752241,18.909777,-13.290329,7.294223,-2.854728,0.5980369,sad
5421,1.0,-4.3712435,10.536935,-18.345139,24.850773,-27.055618,23.912197,-16.959076,9.318756,-3.6507838,0.7749822,sad
5422,1.0,-4.1718073,9.714116,-16.61502,22.23536,-24.005527,21.180784,-15.051572,8.3336525,-3.3393385,0.7319685,sad
5423,1.0,-4.1230435,9.541168,-16.222572,21.615875,-23.282356,20.484842,-14.541913,8.061535,-3.2334402,0.71428996,sad
5424,1.0,-4.303027,10.225619,-17.52469,23.406382,-25.178616,21.989223,-15.430892,8.387751,-3.241059,0.6818907,sad
5425,1.0,-4.766716,12.128541,-21.750078,30.070986,-33.204865,29.55674,-20.990456,11.465652,-4.391235,0.8916923,sad
5426,1.0,-4.4674997,10.822795,-18.794569,25.391762,-27.585518,24.318855,-17.199877,9.431111,-3.6735604,0.7683509,sad
5427,1.0,-5.2915397,14.503512,-27.223389,38.655964,-43.262928,38.60137,-27.143536,14.435316,-5.2549143,0.9902107,sad
5428,1.0,-4.639686,11.536606,-20.433493,28.074556,-30.905685,27.531586,-19.632704,10.828855,-4.2169194,0.86834925,sad
5429,1.0,-4.99098,13.000044,-23.481806,32.395607,-35.54013,31.35753,-21.936459,11.6706915,-4.280613,0.8131944,sad
5430,1.0,-3.2326026,3.983014,0.02143097,-9.190586,19.855965,-26.109901,24.476933,-16.674,7.6280785,-1.7589183,sad
5431,1.0,-4.457583,10.709671,-18.490711,24.85941,-26.868565,23.606525,-16.63131,9.058596,-3.4875474,0.71093816,sad
5432,1.0,-4.281189,9.988651,-16.887947,22.448147,-24.106548,21.06677,-14.873274,8.194761,-3.2070763,0.6707421,sad
5460,1.0,-4.035607,9.101046,-15.165579,19.97942,-21.37648,18.733732,-13.310688,7.4259353,-2.9946237,0.65822005,exc
5461,1.0,-7.0342045,24.327745,-53.888992,86.534546,-106.97915,103.879745,-78.79861,45.127846,-17.785208,3.6379569,exc
5462,1.0,-0.18995142,4.8290663,-34.490875,95.28607,-165.46448,206.35959,-192.09927,131.80138,-61.544376,14.8011,exc
5463,1.0,-5.0221205,13.319977,-24.437105,34.145855,-37.89501,33.837162,-23.973701,12.920193,-4.8123775,0.94698983,exc
5464,1.0,-4.4309545,10.528552,-17.833715,23.566093,-25.118622,21.736214,-15.099698,8.146833,-3.1239114,0.6468159,exc
5465,1.0,-7.0104685,31.26093,-87.21906,165.88828,-231.45818,247.25719,-203.74428,125.137985,-51.912533,11.006991,exc
5474,1.0,-3.7067642,7.9297256,-12.899182,16.722963,-17.745905,15.605171,-11.218913,6.3819,-2.6853733,0.63878286,exc
5475,1.0,-5.1341114,13.833071,-25.683681,36.21646,-40.438736,36.20427,-25.665644,13.81755,-5.125828,0.99785066,exc
5476,1.0,-4.4013395,10.469238,-17.973577,24.186424,-26.249882,23.184433,-16.509716,9.170057,-3.6350436,0.7722119,exc
5483,1.0,-4.977778,12.995877,-23.6757,33.08706,-36.756046,32.77358,-23.21587,12.597534,-4.7554197,0.9375377,exc
5484,1.0,-4.6408386,11.562913,-20.426188,27.944942,-30.614525,27.097593,-19.165184,10.457541,-4.015498,0.8192252,exc
5485,1.0,-4.124077,9.379852,-15.6043825,20.537163,-21.973661,19.267242,-13.69239,7.671544,-3.1133108,0.68577915,exc
5486,1.0,-5.2679977,14.147955,-26.025536,36.437206,-40.384224,35.77502,-25.059029,13.303453,-4.7952642,0.87340623,exc
5487,1.0,-4.8551316,12.583436,-22.882133,31.854189,-35.19178,31.164402,-21.865776,11.708182,-4.3567715,0.8523506,exc
5494,1.0,-4.292741,10.072737,-17.103119,22.709679,-24.32595,21.218296,-14.868389,8.097028,-3.1304402,0.6416718,exc
5495,1.0,-4.4258175,10.467968,-17.767712,23.774004,-25.753132,22.704262,-16.186386,9.035402,-3.585301,0.757881,exc
5496,1.0,-4.3343825,10.31275,-17.704237,23.684853,-25.521317,22.354734,-15.7194805,8.571738,-3.3278873,0.6962456,exc
5497,1.0,-4.4144907,10.680011,-18.55177,25.091986,-27.299637,24.092262,-17.056911,9.3556,-3.630654,0.75648206,exc
5498,1.0,-4.755918,12.14203,-21.862495,30.324867,-33.608124,30.074768,-21.488863,11.814709,-4.567136,0.9436011,exc
5499,1.0,-3.9695354,8.929084,-14.86724,19.473476,-20.663387,17.928963,-12.557366,6.876699,-2.7155015,0.5808171,exc
5500,1.0,-3.849547,8.586715,-14.259392,18.641485,-19.798504,17.217484,-12.143381,6.700529,-2.6919181,0.6185801,exc
5501,1.0,-5.289952,14.412059,-26.903751,38.110237,-42.64306,38.110092,-26.903542,14.411878,-5.2898526,0.9999733,exc
5502,1.0,-4.013688,9.108099,-15.149445,19.730646,-20.838224,18.015686,-12.546777,6.788453,-2.6344833,0.5521436,exc
5503,1.0,-4.2233534,9.779421,-16.445263,21.622007,-22.879622,19.702234,-13.644375,7.3467503,-2.8392384,0.60027885,exc
5505,1.0,-5.359833,14.591508,-26.862259,36.995262,-39.623055,33.28973,-21.593922,10.293217,-3.2246895,0.4995408,ang
5506,1.0,-4.3283253,10.248658,-17.47509,23.258574,-24.921432,21.649868,-15.1100855,8.20495,-3.1885264,0.6813502,ang
5507,1.0,-4.606632,11.413135,-20.03211,27.14991,-29.438961,25.817814,-18.066402,9.703537,-3.653213,0.7341087,ang
5508,1.0,-4.4635496,10.83523,-18.728624,25.142702,-27.127048,23.71291,-16.605001,8.9713,-3.4128926,0.7010954,ang
5509,1.0,-4.072664,9.347192,-15.629513,20.46844,-21.627901,18.59868,-12.854954,6.9101424,-2.6544995,0.56417567,ang
5514,1.0,-4.5810056,11.156673,-19.057795,25.154266,-26.60038,22.708014,-15.414616,7.9685707,-2.8287675,0.5234308,ang
5516,1.0,-4.840892,12.473799,-22.414932,30.883808,-33.86695,29.854725,-20.899385,11.167185,-4.1308618,0.80778486,ang
5518,1.0,-4.4648404,10.831198,-18.528625,24.453049,-25.801128,21.950747,-14.830615,7.637514,-2.7158012,0.5111379,ang
5521,1.0,-4.6112356,11.397195,-19.749645,26.389582,-28.180748,24.27732,-16.648233,8.731472,-3.1632924,0.6042318,ang
5523,1.0,-5.482564,15.235226,-28.528252,40.13015,-44.524292,39.519363,-27.614029,14.446477,-5.06873,0.89563334,sad
5528,1.0,-4.379821,10.276225,-17.318085,22.954288,-24.618393,21.50722,-15.1961,8.409894,-3.3265097,0.70357543,sad
5529,1.0,-4.2211437,9.722347,-16.332409,21.694756,-23.381176,20.613329,-14.753828,8.318565,-3.3799696,0.7401114,sad
5530,1.0,-4.1461196,9.461689,-15.670812,20.371765,-21.411276,18.287018,-12.595693,6.7683992,-2.60421,0.5473855,sad
5536,1.0,-4.4948254,10.963567,-18.947695,25.337828,-27.084354,23.336655,-16.006374,8.425818,-3.0879228,0.60010916,ang
5538,1.0,-5.0620027,13.45421,-24.594349,34.094185,-37.314472,32.578903,-22.41492,11.659446,-4.1503344,0.7714453,ang
5539,1.0,-4.3862433,10.401432,-17.76495,23.735764,-25.52299,22.294024,-15.638237,8.509731,-3.277266,0.6697657,sad
5540,1.0,-4.203143,9.621788,-16.119041,21.354979,-22.902027,20.022762,-14.157915,7.859331,-3.1149983,0.6519468,sad
5541,1.0,-4.271409,9.98587,-16.832878,22.190252,-23.612911,20.407513,-14.17642,7.6436653,-2.9015937,0.5858979,sad
5542,1.0,-3.945074,8.642569,-13.988239,17.985167,-18.836452,16.146082,-11.265247,6.1906395,-2.4467998,0.5295712,sad
5543,1.0,-4.7982187,12.202166,-21.62443,29.325996,-31.571869,27.216866,-18.554873,9.602071,-3.4202175,0.6393667,sad
5545,1.0,-4.537213,11.169444,-19.607697,26.679914,-29.01994,25.424215,-17.773445,9.578867,-3.6336284,0.73691785,sad
5546,1.0,-4.5513134,10.981974,-18.85925,25.284594,-27.30803,23.921772,-16.81559,9.154807,-3.490344,0.69000596,sad
5555,1.0,-3.9274373,8.847809,-14.784294,19.424736,-20.775635,18.21946,-12.955939,7.199978,-2.8949122,0.65878356,exc
5583,1.0,-3.6992502,8.00385,-13.032693,16.82066,-17.707928,15.248361,-10.669588,5.8762727,-2.309468,0.50525606,ang
5584,1.0,-4.751057,12.013508,-21.309738,29.04265,-31.544418,27.577728,-19.153788,10.173088,-3.7557511,0.7289527,ang
5585,1.0,-4.905248,12.770296,-23.249798,32.460007,-36.068954,32.234478,-22.916151,12.482507,-4.746434,0.9557611,ang
5586,1.0,-4.560686,11.25876,-19.738832,26.80671,-29.205822,25.735432,-18.142689,9.87974,-3.805085,0.79208434,ang
5587,1.0,-3.9451327,8.971739,-15.010823,19.812925,-21.3219,18.775148,-13.457935,7.596156,-3.1335335,0.74683183,ang
5588,1.0,-4.442568,10.649105,-18.22594,24.328283,-26.108086,22.683733,-15.80332,8.535353,-3.2674642,0.674792,ang
5591,1.0,-4.1389275,9.529871,-16.00325,21.104458,-22.54669,19.617195,-13.784783,7.5551996,-2.9482667,0.6280146,sad
5592,1.0,-5.295788,13.978398,-24.502756,31.717829,-31.570473,24.172222,-13.707915,5.256427,-1.1108751,0.064511016,sad
5605,1.0,-3.8652935,8.511008,-13.930565,18.114286,-19.223799,16.747513,-11.915619,6.728119,-2.80815,0.6713197,exc
5606,1.0,-4.4515524,10.652352,-18.216415,24.313873,-26.146713,22.885117,-16.121336,8.797432,-3.390705,0.69960713,exc
5607,1.0,-4.3290687,10.261399,-17.461557,23.151262,-24.694492,21.385563,-14.843365,7.9696665,-3.0229304,0.6127527,exc
5608,1.0,-3.9050229,8.517956,-13.795756,17.888096,-19.073193,16.76294,-12.123156,6.9900336,-2.9249792,0.68110275,exc
5620,1.0,-3.8283384,8.345926,-13.632795,17.754906,-18.899158,16.523785,-11.828079,6.707948,-2.800266,0.67560095,sad
5638,1.0,-4.909747,12.493355,-21.920433,29.375443,-31.333614,26.838367,-18.162235,9.274628,-3.2284367,0.5819335,exc
5640,1.0,-4.918204,12.605548,-22.350267,30.183489,-32.256367,27.546627,-18.495148,9.351788,-3.219066,0.56474406,exc
5674,1.0,-4.6861973,11.782285,-20.854198,28.299034,-30.508038,26.405119,-18.086977,9.413399,-3.400576,0.65389884,ang
5683,1.0,-4.687178,11.642076,-20.339615,27.43314,-29.54501,25.63415,-17.717422,9.391594,-3.4779093,0.6865215,ang
5684,1.0,-4.5231547,10.873735,-18.644323,24.914753,-26.763767,23.30534,-16.23987,8.764624,-3.3495924,0.6770355,ang
5687,1.0,-4.1990137,9.872965,-16.866817,22.609722,-24.467928,21.544474,-15.316601,8.541172,-3.451951,0.78489333,ang
5697,1.0,-4.1125507,9.322793,-15.399879,20.13813,-21.406582,18.676767,-13.225243,7.327622,-2.9043458,0.6202202,ang
5698,1.0,-3.994517,9.393863,-15.96649,21.121452,-22.617855,19.606127,-13.748024,7.4986596,-2.9418254,0.6930624,ang
5701,1.0,-4.147908,9.59271,-16.116674,21.245632,-22.728485,19.85109,-14.013056,7.712415,-3.0383844,0.6640654,ang
5702,1.0,-4.032805,9.04174,-14.917793,19.570274,-20.856346,18.135769,-12.80551,7.1459227,-2.880856,0.6385799,ang
5703,1.0,-4.1977563,9.555027,-15.746922,20.394814,-21.363281,18.242512,-12.51965,6.633895,-2.4776,0.49942672,ang
5704,1.0,-4.7557797,12.011347,-21.148815,28.602245,-30.856133,26.79453,-18.49295,9.747557,-3.5706582,0.6984355,ang
